location,bedrooms,bathrooms,price,site
Kilimani,2,2,100000,Property24
Lavington,3,4,100000,Property24
Kileleshwa,3,2,120000,Property24
Ruaka,2,2,43500,Property24
Rosslyn,2,2,200000,Property24
Runda,1,1,100000,Property24
Kileleshwa,3,3,85000,Property24
Spring Valley,4,5,550000,Property24
Westlands,2,5,200000,Property24
Westlands,2,2,170000,Property24
Syokimau,2,3,25000,Property24
Westlands,3,4,330000,Property24
Kilimani,3,3,175000,Property24
Kilimani,3,4,150000,Property24
Ngong Rd,1,1,24000,Property24
South C,1,1,30000,Property24
Parklands,3,2,120000,Property24
Westlands,3,2,220000,Property24
Westlands,2,2,70000,Property24
Westlands,2,2,400000,Property24
Riruta,3,2,120000,Property24
Kileleshwa,3,3,120000,Property24
Westlands,3,4,150000,Property24
Kitisuru,3,2,90000,Property24
Kilimani,4,4,170000,Property24
Kileleshwa,2,3,110000,Property24
Riverside,1,1,140000,Property24
Kilimani,3,4,100000,Property24
Kileleshwa,1,1,120000,Property24
Lavington,4,4,230000,Property24
Riverside,3,3,110000,Property24
Westlands,3,4,350000,Property24
Kileleshwa,2,2,85000,Property24
Kilimani,1,1,40000,Property24
Parklands,5,7,300000,Property24
Westlands,3,3,160000,Property24
Kilimani,3,2,130000,Property24
Westlands,3,2,12000,Property24
Parklands,3,4,300000,Property24
Kilimani,4,4,150000,Property24
Kileleshwa,2,2,110000,Property24
Kileleshwa,2,2,85000,Property24
Kilimani,2,2,160000,Property24
Westlands,1,1,36000,Property24
Kilimani,3,2,110000,Property24
Westlands,3,4,330000,Property24
Lavington,3,3,150000,Property24
Loresho,3,3,80000,Property24
Kiambu Road,4,4,80000,Property24
Westlands,2,3,200000,Property24
Karen,2,2,75000,Property24
Riverside,3,3,150000,Property24
Ruaka,3,2,45000,Property24
Parklands,4,4,150000,Property24
Parklands,3,3,150000,Property24
Kileleshwa,2,2,100000,Property24
Riverside,4,3,100000,Property24
Westlands,4,4,160000,Property24
Kileleshwa,2,2,70000,Property24
Kilimani,2,2,11500000,Property24
Upper Hill,1,1,100000,Property24
Kileleshwa,3,2,85000,Property24
Kileleshwa,1,1,55000,Property24
Lavington,4,5,260000,Property24
Kileleshwa,3,3,250000,Property24
Kileleshwa,2,3,85000,Property24
Kileleshwa,1,1,130000,Property24
Parklands,3,3,180000,Property24
Upper Hill,2,2,200000,Property24
Kileleshwa,4,4,130000,Property24
Westlands,2,2,200000,Property24
Kilimani,1,1,60000,Property24
Lavington,4,5,250000,Property24
Rosslyn,2,2,220000,Property24
Westlands,3,2,120000,Property24
Lavington,1,1,130000,Property24
Westlands,3,2,120000,Property24
Westlands,4,4,290000,Property24
Kilimani,2,3,200000,Property24
Westlands,2,2,300000,Property24
Lavington,3,4,120000,Property24
Westlands,3,3,135000,Property24
Kilimani,3,3,110000,Property24
Westlands,2,2,150000,Property24
Westlands,3,4,135000,Property24
Lavington,3,2,80000,Property24
Westlands,2,1,140000,Property24
Westlands,4,4,250000,Property24
Kilimani,2,2,140000,Property24
Kilimani,2,2,80000,Property24
Kileleshwa,2,2,66000,Property24
Lavington,4,5,240000,Property24
Kilimani,2,2,80000,Property24
Riverside,3,3,150000,Property24
Westlands,3,2,60000,Property24
Westlands,4,3,115000,Property24
Lavington,3,3,110000,Property24
Westlands,4,3,165000,Property24
Westlands,4,3,115000,Property24
Parklands,3,3,250000,Property24
Kileleshwa,3,3,115000,Property24
Westlands,2,3,80000,Property24
Parklands,2,2,180000,Property24
Westlands,3,4,330000,Property24
Kilimani,3,2,90000,Property24
Kahawa West,2,2,40000,Property24
Westlands,3,3,165000,Property24
Riverside,2,2,65000,Property24
Lavington,3,4,100000,Property24
Kilimani,1,1,45000,Property24
Kileleshwa,3,2,85000,Property24
Westlands,3,3,120000,Property24
Westlands,2,2,220000,Property24
Westlands,3,4,200000,Property24
Loresho,3,2,75000,Property24
Langata,2,1,30000,Property24
Westlands,2,3,160000,Property24
Parklands,3,3,120000,Property24
Kileleshwa,3,3,180000,Property24
Kilimani,3,3,150000,Property24
Kilimani,2,2,75000,Property24
Kilimani,3,3,85000,Property24
Parklands,3,3,250000,Property24
Kileleshwa,4,2,85000,Property24
Westlands,2,2,110000,Property24
Riverside,3,3,300000,Property24
Riverside,3,3,150000,Property24
Riverside,3,3,150000,Property24
Kilimani,3,2,100000,Property24
Riverside,3,3,150000,Property24
Lavington,3,3,100000,Property24
Kilimani,4,4,240000,Property24
Lavington,3,3,130000,Property24
Kileleshwa,2,2,80000,Property24
Riverside,3,3,150000,Property24
Riverside,3,3,175000,Property24
Lavington,3,2,70000,Property24
Westlands,3,3,350000,Property24
Kileleshwa,3,2,90000,Property24
Kilimani,2,3,180000,Property24
Kileleshwa,2,2,90000,Property24
Kileleshwa,3,3,85000,Property24
Lavington,3,2,75000,Property24
Riverside,3,3,150000,Property24
Imara Daima,2,1,29000,Property24
Kileleshwa,2,3,180000,Property24
Kileleshwa,3,2,90000,Property24
Riverside,3,3,150000,Property24
Westlands,2,2,170000,Property24
Riverside,3,3,150000,Property24
Kileleshwa,2,2,55000,Property24
Spring Valley,3,4,400000,Property24
Kileleshwa,3,2,85000,Property24
Westlands,2,2,65000,Property24
Riverside,4,3,125000,Property24
Westlands,3,3,150000,Property24
Kileleshwa,4,4,270000,Property24
Riverside,1,1,90000,Property24
Westlands,4,4,160000,Property24
Lavington,4,5,140000,Property24
Lavington,5,5,230000,Property24
Riverside,3,4,175000,Property24
Kileleshwa,3,3,100000,Property24
Lavington,3,4,80000,Property24
Ngong Rd,1,1,22000,Property24
Kilimani,1,1,50000,Property24
Lavington,3,3,100000,Property24
Kilimani,2,2,140000,Property24
Westlands,3,3,140000,Property24
Ngong Rd,2,2,50000,Property24
Ngong Rd,1,1,30000,Property24
Kileleshwa,3,3,150000,Property24
Kilimani,4,5,150000,Property24
Kilimani,4,5,140000,Property24
Riverside,4,3,125000,Property24
Kilimani,3,3,150000,Property24
Riverside,4,3,120000,Property24
Parklands,3,4,250000,Property24
Kileleshwa,3,3,150000,Property24
Kileleshwa,3,3,70000,Property24
Westlands,2,2,150000,Property24
Parklands,4,4,280000,Property24
Parklands,4,4,280000,Property24
Kilimani,3,3,100000,Property24
Kilimani,3,3,100000,Property24
Westlands,3,3,170000,Property24
Kilimani,2,2,70000,Property24
Westlands,1,1,100000,Property24
Ruaka,2,2,40000,Property24
Westlands,2,2,95000,Property24
Kileleshwa,2,2,180000,Property24
Westlands,1,1,30000,Property24
Riverside,3,3,230000,Property24
Nyari,3,3,420000,Property24
Syokimau,2,2,30000,Property24
Kiambu Road,3,2,140000,Property24
Nyari,2,2,290000,Property24
Ngong Rd,2,1,38000,Property24
Spring Valley,4,5,550000,Property24
Westlands,3,3,115000,Property24
Lavington,1,1,140000,Property24
Westlands,3,4,250000,Property24
Lavington,3,3,85000,Property24
Westlands,2,2,250000,Property24
Thome,3,3,65000,Property24
Riverside,3,3,330000,Property24
Westlands,4,3,115000,Property24
Parklands,3,3,120000,Property24
Kilimani,2,2,165000,Property24
Westlands,2,1,95000,Property24
Kilimani,3,4,105000,Property24
Kileleshwa,3,3,120000,Property24
Muthaiga,3,3,175000,Property24
Kilimani,2,3,55000,Property24
Westlands,1,1,100000,Property24
Westlands,4,4,200000,Property24
Westlands,1,1,40000,Property24
Westlands,2,2,165000,Property24
Westlands,3,3,400000,Property24
Riverside,4,4,110000,Property24
Kilimani,2,2,85000,Property24
Upper Hill,1,1,150000,Property24
Kilimani,3,2,100000,Property24
Kileleshwa,3,3,100000,Property24
Westlands,4,4,160000,Property24
Parklands,3,3,200000,Property24
Runda,2,2,170000,Property24
Kileleshwa,1,3,50000,Property24
Westlands,3,3,175000,Property24
Kileleshwa,2,2,90000,Property24
Lavington,3,4,120000,Property24
Kilimani,2,2,130000,Property24
Kilimani,3,3,120000,Property24
Westlands,4,4,170000,Property24
Westlands,3,3,130000,Property24
Westlands,3,2,75000,Property24
Westlands,3,3,250000,Property24
Kilimani,2,2,80000,Property24
Kileleshwa,3,3,85000,Property24
Westlands,3,3,200000,Property24
Kilimani,3,3,130000,Property24
Kileleshwa,3,4,140000,Property24
Kilimani,3,3,195000,Property24
Westlands,4,3,115000,Property24
Riverside,3,4,250000,Property24
Riverside,2,3,200000,Property24
Westlands,2,2,90000,Property24
Westlands,2,2,200000,Property24
Westlands,2,2,100000,Property24
Westlands,2,3,250000,Property24
Westlands,3,3,200000,Property24
Lavington,4,5,520000,Property24
Riverside,4,4,250000,Property24
Ruaka,2,2,55000,Property24
Parklands,2,2,150000,Property24
Westlands,1,1,10000,Property24
Westlands,2,3,160000,Property24
Kileleshwa,2,2,200000,Property24
Kilimani,2,3,110000,Property24
Westlands,3,4,350000,Property24
Ngong Rd,1,1,35000,Property24
Westlands,3,3,115000,Property24
Westlands,3,4,160000,Property24
Kilimani,2,2,180000,Property24
Westlands,1,1,165000,Property24
Kilimani,2,2,9700000,Property24
Peponi,2,2,420000,Property24
Parklands,3,3,250000,Property24
Kileleshwa,2,2,70000,Property24
Westlands,3,3,370000,Property24
Ruaka,2,2,40000,Property24
Kileleshwa,2,3,180000,Property24
Ngong Rd,1,1,28000,Property24
Westlands,1,2,60000,Property24
Westlands,2,1,55000,Property24
Spring Valley,4,4,450000,Property24
Kitisuru,3,2,90000,Property24
Syokimau,2,1,28000,Property24
Kileleshwa,3,3,400000,Property24
Westlands,2,2,150000,Property24
Riverside,3,3,200000,Property24
Kileleshwa,2,2,75000,Property24
Westlands,3,3,100000,Property24
Lower Kabete,2,2,150000,Property24
Lavington,2,2,220000,Property24
Spring Valley,3,3,170000,Property24
Langata,2,1,35000,Property24
Kilimani,3,3,140000,Property24
Kileleshwa,2,3,150000,Property24
Kilimani,3,3,90000,Property24
Westlands,3,3,140000,Property24
Westlands,2,2,330000,Property24
Spring Valley,3,3,200000,Property24
Kileleshwa,4,4,250000,Property24
Westlands,1,1,85000,Property24
Westlands,1,2,90000,Property24
Ridgeways,3,2,60000,Property24
Spring Valley,4,4,450000,Property24
Parklands,3,3,300000,Property24
Parklands,3,3,250000,Property24
Parklands,4,4,280000,Property24
Kileleshwa,3,3,160000,Property24
Westlands,3,3,230000,Property24
Nyari,2,3,190000,Property24
Westlands,3,3,190000,Property24
Parklands,3,3,250000,Property24
Westlands,2,1,55000,Property24
Kileleshwa,3,4,75000,Property24
Lavington,2,2,150000,Property24
Syokimau,2,3,60000,Property24
Kileleshwa,2,3,285000,Property24
Ruaka,2,2,45000,Property24
Ruaka,2,2,45000,Property24
Kileleshwa,3,4,130000,Property24
Kileleshwa,3,4,130000,Property24
Kileleshwa,1,1,40000,Property24
Kitisuru,2,2,1700,Property24
Gigiri,2,3,160000,Property24
Spring Valley,3,3,170000,Property24
Riverside,3,3,200000,Property24
Upper Hill,3,2,90000,Property24
Kilimani,3,2,130000,Property24
Karen,3,3,200000,Property24
Westlands,1,1,100000,Property24
Parklands,3,3,130000,Property24
Peponi,4,5,400000,Property24
Riverside,3,3,210000,Property24
Westlands,3,3,130000,Property24
Parklands,3,3,160000,Property24
Westlands,2,2,350000,Property24
Kilimani,3,4,100000,Property24
Westlands,3,4,435000,Property24
Riverside,2,2,170000,Property24
Westlands,3,3,400000,Property24
Westlands,1,1,200000,Property24
Kilimani,3,3,250000,Property24
Ngong Rd,2,2,60000,Property24
Spring Valley,4,4,160000,Property24
Westlands,3,3,140000,Property24
Riverside,3,3,200000,Property24
Peponi,4,4,75000000,Property24
Westlands,3,3,140000,Property24
Westlands,2,2,75000,Property24
Kilimani,3,3,300000,Property24
Kilimani,3,1,85000,Property24
Westlands,2,2,170000,Property24
Lavington,2,3,230000,Property24
Riverside,3,3,160000,Property24
Kileleshwa,3,3,150000,Property24
Kileleshwa,2,3,285000,Property24
Ngong Rd,3,2,65000,Property24
Riverside,2,2,100000,Property24
Peponi,4,5,400000,Property24
Kilimani,2,2,63000,Property24
Kilimani,3,3,300000,Property24
Kileleshwa,3,3,120000,Property24
Westlands,3,2,75000,Property24
Kitisuru,2,2,75000,Property24
Kitisuru,2,2,75000,Property24
Kitisuru,2,2,75000,Property24
Kilimani,3,3,150000,Property24
Gigiri,1,1,120000,Property24
Westlands,4,4,150000,Property24
Lavington,2,3,200000,Property24
Parklands,3,3,250000,Property24
Kileleshwa,3,3,90000,Property24
Kileleshwa,3,3,120000,Property24
Riverside,3,3,230000,Property24
Spring Valley,4,5,411000,Property24
Gigiri,1,2,120000,Property24
Kitisuru,3,2,90000,Property24
Kitisuru,3,2,90000,Property24
Kileleshwa,2,2,150000,Property24
Westlands,3,3,135000,Property24
Westlands,2,2,150000,Property24
Dagoretti,1,1,15000,Property24
Lavington,3,3,120000,Property24
Lavington,2,2,37000,Property24
Westlands,3,3,240000,Property24
Lavington,3,3,85000,Property24
Rosslyn,3,3,250000,Property24
Westlands,2,2,205000,Property24
Kileleshwa,3,5,160000,Property24
Lavington,1,1,160000,Property24
Westlands,3,2,90000,Property24
Peponi,2,2,150000,Property24
Westlands,1,1,155000,Property24
Kilimani,4,4,115000,Property24
Kileleshwa,3,3,220000,Property24
Kileleshwa,2,2,130000,Property24
Kilimani,3,3,115000,Property24
Kilimani,3,4,100000,Property24
Kileleshwa,4,3,110000,Property24
Lavington,4,4,160000,Property24
Kilimani,2,2,110000,Property24
Ngong Rd,3,3,75000,Property24
Kilimani,3,4,95000,Property24
Westlands,2,2,110000,Property24
Syokimau,3,3,48000,Property24
Riverside,3,4,300000,Property24
Kileleshwa,1,2,40000,Property24
Kilimani,3,4,150000,Property24
Spring Valley,4,5,200000,Property24
Runda,2,2,160000,Property24
Kilimani,3,3,110000,Property24
Kilimani,3,4,100000,Property24
Kileleshwa,2,3,75000,Property24
Parklands,3,3,250000,Property24
Lavington,3,2,60000,Property24
Lavington,3,3,110000,Property24
Westlands,2,2,75000,Property24
Rosslyn,4,5,300000,Property24
Parklands,3,2,120000,Property24
Lavington,2,2,200000,Property24
Parklands,3,2,120000,Property24
Riverside,3,3,300000,Property24
Westlands,2,2,120000,Property24
Riverside,4,5,220000,Property24
Westlands,2,2,180000,Property24
Westlands,4,4,150000,Property24
Lavington,1,1,120000,Property24
Kileleshwa,4,4,90000,Property24
Westlands,3,3,300000,Property24
Parklands,3,3,120000,Property24
Parklands,2,3,150000,Property24
Langata,1,1,25000,Property24
Lavington,3,3,1100000,Property24
Kilimani,3,4,110000,Property24
Westlands,3,3,350000,Property24
Riverside,3,3,120000,Property24
Kileleshwa,3,3,70000,Property24
Lavington,4,4,230000,Property24
Muthaiga,3,4,85000,Property24
Imara Daima,3,3,50000,Property24
Lavington,2,2,220000,Property24
Westlands,4,4,150000,Property24
Kileleshwa,3,4,85000,Property24
Ngong Rd,1,2,45000,Property24
Ongata Rongai,2,1,25000,Property24
Kitisuru,2,2,75000,Property24
Kileleshwa,4,4,200000,Property24
Ngong Rd,2,2,55000,Property24
Kileleshwa,3,4,180000,Property24
Kilimani,3,3,100000,Property24
Westlands,1,2,140000,Property24
Parklands,3,2,90000,Property24
Kileleshwa,3,3,110000,Property24
Kilimani,2,2,170000,Property24
Ngong Rd,2,1,30000,Property24
Kileleshwa,3,3,150000,Property24
Woodley,3,4,75000,Property24
Kilimani,2,3,85000,Property24
Kilimani,3,3,150000,Property24
Kileleshwa,3,3,78000,Property24
Kilimani,3,3,75000,Property24
Lavington,2,3,80000,Property24
Kilimani,3,4,110000,Property24
Westlands,1,1,180000,Property24
Kilimani,3,3,140000,Property24
Parklands,2,2,265000,Property24
Westlands,3,3,150000,Property24
Langata,3,2,70000,Property24
Lavington,2,2,80000,Property24
Kilimani,2,2,90000,Property24
Lavington,3,2,85000,Property24
Kilimani,3,3,330000,Property24
Kileleshwa,1,1,110000,Property24
Kitisuru,3,2,90000,Property24
Spring Valley,4,4,150000,Property24
Westlands,3,3,170000,Property24
Westlands,3,4,140000,Property24
Westlands,2,2,120000,Property24
Kilimani,3,4,100000,Property24
Ngong Rd,1,2,45000,Property24
Lavington,3,4,110000,Property24
Kilimani,3,1,75000,Property24
Riverside,2,2,100000,Property24
Langata,1,1,22000,Property24
Riverside,4,5,150000,Property24
Kahawa Wendani,3,3,45000,Property24
Riverside,3,3,160000,Property24
Kilimani,3,3,130000,Property24
Kilimani,3,2,100000,Property24
Peponi,3,3,180000,Property24
Kilimani,4,5,160000,Property24
Kileleshwa,3,4,90000,Property24
Kilimani,3,3,70000,Property24
Lavington,1,1,6000,Property24
Westlands,2,2,95000,Property24
Riverside,3,3,220000,Property24
Ruaka,3,2,50000,Property24
Kilimani,2,2,100000,Property24
Kileleshwa,3,4,140000,Property24
Kilimani,3,1,90000,Property24
Kitisuru,2,2,75000,Property24
Kilimani,4,4,130000,Property24
Riverside,3,3,200000,Property24
Westlands,3,3,200000,Property24
Riverside,3,3,200000,Property24
Westlands,4,3,115000,Property24
Imara Daima,2,2,32000,Property24
Kilimani,2,2,55000,Property24
Kilimani,1,1,65000,Property24
Kilimani,3,3,110000,Property24
Westlands,3,3,145000,Property24
Kilimani,2,3,100000,Property24
Kileleshwa,3,2,85000,Property24
Kilimani,2,2,90000,Property24
Kileleshwa,3,3,250000,Property24
Ngong Rd,1,1,25000,Property24
Kitisuru,2,2,75000,Property24
Lavington,3,3,100000,Property24
Westlands,3,2,90000,Property24
Parklands,3,3,180000,Property24
Lavington,4,4,170000,Property24
Westlands,1,1,23000,Property24
South B,1,1,30000,Property24
Lavington,4,5,185000,Property24
Kilimani,2,3,90000,Property24
Westlands,2,2,100000,Property24
Lavington,4,4,80000,Property24
Lavington,4,5,150000,Property24
Kileleshwa,3,3,110000,Property24
Lavington,2,2,120000,Property24
Kitisuru,3,2,90000,Property24
Westlands,4,3,155000,Property24
Spring Valley,3,4,150000,Property24
Kileleshwa,4,4,170000,Property24
Kileleshwa,2,2,100000,Property24
Westlands,4,4,300000,Property24
Kilimani,1,1,130000,Property24
Kileleshwa,3,4,150000,Property24
Lavington,4,5,300000,Property24
Westlands,4,4,180000,Property24
Lavington,3,3,110000,Property24
Kitisuru,2,2,75000,Property24
Syokimau,2,2,28000,Property24
Riverside,3,4,300000,Property24
Kileleshwa,3,4,130000,Property24
Kilimani,1,1,4500,Property24
Lavington,1,2,140000,Property24
Parklands,3,4,270000,Property24
Kileleshwa,2,2,110000,Property24
Ngong Rd,3,2,65000,Property24
Mombasa Rd,2,2,300000,Property24
Kileleshwa,3,3,90000,Property24
Kileleshwa,3,4,150000,Property24
Kilimani,2,2,150000,Property24
Kileleshwa,3,3,130000,Property24
Kilimani,1,1,95000,Property24
Riverside,4,5,300000,Property24
South B,2,1,50000,Property24
Westlands,3,3,90000,Property24
Westlands,3,3,90000,Property24
Ruaka,2,2,45000,Property24
Lavington,4,4,240000,Property24
Lavington,3,3,85000,Property24
Westlands,2,2,150000,Property24
Riruta,3,2,75000,Property24
Westlands,3,3,250000,Property24
Kilimani,2,2,150000,Property24
Kilimani,3,4,100000,Property24
Lower Kabete,2,2,90000,Property24
Rosslyn,2,2,250000,Property24
Kitisuru,3,2,90000,Property24
Spring Valley,3,3,400000,Property24
Kilimani,3,3,85000,Property24
Kilimani,1,1,55000,Property24
Westlands,3,2,100000,Property24
Kilimani,2,3,250000,Property24
Kilimani,4,4,240000,Property24
Kilimani,3,3,130000,Property24
Westlands,4,4,150000,Property24
Kileleshwa,2,2,90000,Property24
Kilimani,3,3,130000,Property24
Kileleshwa,4,4,250000,Property24
Riverside,3,3,180000,Property24
Kileleshwa,3,3,170000,Property24
Kileleshwa,3,2,110000,Property24
Westlands,3,3,330000,Property24
Gigiri,2,2,180000,Property24
Kilimani,2,2,75000,Property24
Kitisuru,2,2,75000,Property24
Kilimani,2,2,160000,Property24
Mountain View,2,2,37000,Property24
Parklands,2,2,250000,Property24
Kilimani,2,3,90000,Property24
Riverside,3,3,320000,Property24
Kileleshwa,3,4,150000,Property24
Kileleshwa,2,2,65000,Property24
Kilimani,3,3,100000,Property24
Westlands,1,1,150000,Property24
Westlands,2,2,370000,Property24
Kileleshwa,3,5,150000,Property24
Westlands,3,2,90000,Property24
Syokimau,2,3,28000,Property24
Lavington,4,4,170000,Property24
Kilimani,2,3,90000,Property24
Ngong Rd,2,2,95000,Property24
Lavington,3,3,100000,Property24
Kitisuru,3,2,90000,Property24
Riverside,3,3,180000,Property24
Riverside,4,4,370000,Property24
Kileleshwa,2,2,200000,Property24
Syokimau,3,3,45000,Property24
Westlands,1,1,190000,Property24
Kileleshwa,3,3,100000,Property24
Kileleshwa,3,4,140000,Property24
Kilimani,3,4,100000,Property24
Kileleshwa,3,4,130000,Property24
Kilimani,3,2,80000,Property24
